Date,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Foreign Exchange Reserves: actual,Retail Sales YoY: forecastCorrection,Markit Services PMI: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 7,Balance lag 20,Balance lag 28,weekday,quarter,is_weekend
2017-01-09,0.0,0.6,390.6,-1.1,58.4,-4.0,54.93999862670898,2211.25,10.0,63.0176,59.8495,2264.82,,,,,,,0,1,0
2017-01-10,0.0,0.6666666666666666,390.6,-1.1,58.4,-4.0,53.63999938964844,2237.489990234375,10.0,63.5227,59.9672,2280.67,-0.1559036386,,,,,,1,1,0
2017-01-11,0.0,0.7333333333333333,390.6,-1.1,58.4,-4.0,55.09999847412109,2218.610107421875,10.0,63.3733,60.143,2297.0,-0.1255721339,-0.1559036386,,,,,2,1,0
2017-01-12,0.0,0.8,390.6,-1.1,58.4,-4.0,56.0099983215332,2212.0,10.0,63.1847,59.3784,2308.2,0.00776659662,-0.1255721339,-0.1559036386,,,,3,1,0
2017-01-13,0.0,0.8666666666666667,390.6,-1.1,58.4,-4.0,55.45000076293945,2195.18994140625,10.0,63.1565,59.3602,2283.58,0.8003907709,0.00776659662,-0.1255721339,,,,4,1,0
2017-01-14,0.0,0.9333333333333332,390.6,-1.1,58.4,-4.0,55.45000076293945,2195.18994140625,10.0,63.1565,59.3602,2283.58,-0.01972113068,0.8003907709,0.00776659662,,,,5,1,1
2017-01-15,0.0,1.0,390.6,-1.1,58.4,-4.0,55.45000076293945,2195.18994140625,10.0,63.1565,59.3602,2283.58,0.0,-0.01972113068,0.8003907709,,,,6,1,1
2017-01-16,0.0,0.0,390.6,-1.1,58.4,-4.0,55.45000076293945,2189.070068359375,10.0,63.1439,59.3602,2304.95,0.0,0.0,-0.01972113068,-0.1559036386,,,0,1,0
2017-01-17,0.0,0.0666666666666666,390.6,-1.1,58.4,-4.0,55.470001220703125,2178.72998046875,10.0,63.2408,59.2569,2325.18,0.05799642613,0.0,0.0,-0.1255721339,,,1,1,0
2017-01-18,0.0,0.1333333333333333,390.6,-1.1,58.4,-4.0,53.91999816894531,2170.090087890625,10.0,63.2421,59.2012,2307.12,-0.5485185356,0.05799642613,0.0,0.00776659662,,,2,1,0
2017-01-19,0.0,0.2,390.6,-1.1,58.4,-4.0,54.15999984741211,2162.25,10.0,63.4713,59.6524,2296.25,-0.1248013156,-0.5485185356,0.05799642613,0.8003907709,,,3,1,0
2017-01-20,0.0,0.2666666666666666,390.6,-1.1,58.4,-4.0,55.4900016784668,2159.9599609375,10.0,63.6012,59.676,2300.38,-0.0053907017,-0.1248013156,-0.5485185356,-0.01972113068,,,4,1,0
2017-01-21,0.0,0.3333333333333333,390.6,-1.1,58.4,-4.0,55.4900016784668,2159.9599609375,10.0,63.6012,59.676,2300.38,-0.113900231,-0.0053907017,-0.1248013156,0.0,,,5,1,1
2017-01-22,0.0,0.4,390.6,-1.1,58.4,-4.0,55.4900016784668,2159.9599609375,10.0,63.6012,59.676,2300.38,0.0,-0.113900231,-0.0053907017,0.0,,,6,1,1
2017-01-23,0.0,0.4666666666666667,390.6,-1.1,58.4,-4.0,55.22999954223633,2146.090087890625,10.0,63.791,59.432,2322.0,0.0,0.0,-0.113900231,0.05799642613,,,0,1,0
2017-01-24,0.0,0.5333333333333333,390.6,-1.1,58.4,-4.0,55.43999862670898,2174.590087890625,10.0,63.5884,59.2089,2309.96,-0.1093460242,0.0,0.0,-0.5485185356,,,1,1,0
2017-01-25,0.0,0.6,390.6,-1.1,58.4,-4.0,55.08000183105469,2176.0,10.0,63.5633,59.1957,2288.67,0.07337596429,-0.1093460242,0.0,-0.1248013156,,,2,1,0
2017-01-26,0.0,0.6666666666666666,390.6,-1.1,58.4,-4.0,56.2400016784668,2229.199951171875,10.0,64.1418,59.8843,2284.59,-0.1137625723,0.07337596429,-0.1093460242,-0.0053907017,,,3,1,0
2017-01-27,0.0,0.7333333333333333,390.6,-1.1,58.4,-4.0,55.52000045776367,2266.050048828125,10.0,64.2317,60.0907,2296.54,-0.1340636427,-0.1137625723,0.07337596429,-0.113900231,,,4,1,0
2017-01-28,0.0,0.8,390.6,-1.1,58.4,-4.0,55.52000045776367,2266.050048828125,10.0,64.2317,60.0907,2296.54,-0.1984834782,-0.1340636427,-0.1137625723,0.0,,,5,1,1
2017-01-29,0.0,0.8666666666666667,390.6,-1.1,58.4,-4.0,55.52000045776367,2266.050048828125,10.0,64.2317,60.0907,2296.54,0.0,-0.1984834782,-0.1340636427,0.0,-0.1559036386,,6,1,1
2017-01-30,0.0,0.9333333333333332,390.6,-1.1,58.4,-4.0,55.22999954223633,2234.139892578125,10.0,64.2533,60.0303,2301.46,0.0,0.0,-0.1984834782,-0.1093460242,-0.1255721339,,0,1,0
2017-01-31,0.0,1.0,390.6,-1.1,58.4,-4.0,55.70000076293945,2217.389892578125,10.0,64.2999,60.0484,2315.82,-0.1547027394,0.0,0.0,0.07337596429,0.00776659662,,1,1,0
2017-02-01,0.0,0.0666666666666666,397.3,-0.1,55.5,-3.0,55.65999984741211,2231.679931640625,10.0,65.0206,60.2421,2346.2,-0.02699994417,-0.1547027394,0.0,-0.1137625723,0.8003907709,,2,1,0
2017-02-02,0.0,0.1333333333333333,397.3,-0.1,55.5,-3.0,56.560001373291016,2217.56005859375,10.0,64.6002,59.7856,2360.69,0.09330864428,-0.02699994417,-0.1547027394,-0.1340636427,-0.01972113068,,3,1,0
2017-02-03,0.0,0.2,397.3,-0.1,55.5,-3.0,56.810001373291016,2226.610107421875,10.0,63.8069,59.3183,2313.26,0.08331604591,0.09330864428,-0.02699994417,-0.1984834782,0.0,,4,1,0
2017-02-04,0.0,0.2666666666666666,397.3,-0.1,55.5,-3.0,56.810001373291016,2226.610107421875,10.0,63.8069,59.3183,2313.26,0.006791198935,0.08331604591,0.09330864428,0.0,0.0,,5,1,1
2017-02-05,0.0,0.3333333333333333,397.3,-0.1,55.5,-3.0,56.810001373291016,2226.610107421875,10.0,63.8069,59.3183,2313.26,0.0,0.006791198935,0.08331604591,0.0,0.05799642613,,6,1,1
2017-02-06,0.0,0.4,397.3,-0.1,55.5,-3.0,55.720001220703125,2210.510009765625,10.0,63.1428,58.7654,2306.41,0.0,0.0,0.006791198935,-0.1547027394,-0.5485185356,-0.1559036386,0,1,0
2017-02-07,0.0,0.4666666666666667,397.3,-0.1,55.5,-3.0,55.04999923706055,2218.77001953125,10.0,63.2679,59.2583,2342.73,-0.03228224041,0.0,0.0,-0.02699994417,-0.1248013156,-0.1255721339,1,1,0
2017-02-08,0.0,0.5333333333333333,397.3,-0.1,55.5,-3.0,55.119998931884766,2189.610107421875,10.0,63.3431,59.4282,2364.18,-0.04128929133,-0.03228224041,0.0,0.09330864428,-0.0053907017,0.00776659662,2,1,0
2017-02-09,0.0,0.6,397.3,-0.1,55.5,-3.0,55.630001068115234,2173.97998046875,10.0,63.019,58.9339,2356.4,0.1969437647,-0.04128929133,-0.03228224041,0.08331604591,-0.113900231,0.8003907709,3,1,0
2017-02-10,0.0,0.6666666666666666,397.3,-0.1,55.5,-3.0,56.70000076293945,2162.18994140625,10.0,62.5479,58.694,2319.04,0.4346808288,0.1969437647,-0.04128929133,0.006791198935,0.0,-0.01972113068,4,1,0
2017-02-11,0.0,0.7333333333333333,397.3,-0.1,55.5,-3.0,56.70000076293945,2162.18994140625,10.0,62.5479,58.694,2319.04,0.1835528844,0.4346808288,0.1969437647,0.0,0.0,0.0,5,1,1
2017-02-12,0.0,0.8,397.3,-0.1,55.5,-3.0,56.70000076293945,2162.18994140625,10.0,62.5479,58.694,2319.04,0.0,0.1835528844,0.4346808288,0.0,-0.1093460242,0.0,6,1,1
2017-02-13,0.0,0.8666666666666667,397.3,-0.1,55.5,-3.0,55.59000015258789,2161.489990234375,10.0,61.726,58.0093,2294.96,0.0,0.0,0.1835528844,-0.03228224041,0.07337596429,0.05799642613,0,1,0
2017-02-14,0.0,0.9333333333333332,397.3,-0.1,55.5,-3.0,55.970001220703125,2141.5,10.0,61.1974,57.5701,2282.65,-0.1904698879,0.0,0.0,-0.04128929133,-0.1137625723,-0.5485185356,1,1,0
2017-02-15,0.0,1.0,397.3,-0.1,55.5,-3.0,55.75,2137.080078125,10.0,60.2915,57.1434,2236.21,-0.08617777075,-0.1904698879,0.0,0.1969437647,-0.1340636427,-0.1248013156,2,1,0
2017-02-16,0.0,0.0,397.3,-0.1,55.5,-3.0,55.650001525878906,2148.47998046875,10.0,60.7238,57.171,2272.45,0.03417054932,-0.08617777075,-0.1904698879,0.4346808288,-0.1984834782,-0.0053907017,3,1,0
2017-02-17,0.0,0.0666666666666666,397.3,-0.1,55.5,-3.0,55.810001373291016,2128.2099609375,10.0,61.4951,57.8129,2300.29,0.2700950948,0.03417054932,-0.08617777075,0.1835528844,0.0,-0.113900231,4,1,0
2017-02-18,0.0,0.1333333333333333,397.3,-0.1,55.5,-3.0,55.810001373291016,2128.2099609375,10.0,61.4951,57.8129,2300.29,0.08408639051,0.2700950948,0.03417054932,0.0,0.0,0.0,5,1,1
2017-02-19,0.0,0.2,397.3,-0.1,55.5,-3.0,55.810001373291016,2128.2099609375,10.0,61.4951,57.8129,2300.29,0.0,0.08408639051,0.2700950948,0.0,-0.1547027394,0.0,6,1,1
2017-02-20,0.0,0.2666666666666666,397.3,-0.1,55.5,-3.0,55.810001373291016,2119.090087890625,10.0,61.6655,57.8129,2307.45,0.0,0.0,0.08408639051,-0.1904698879,-0.02699994417,-0.1093460242,0,1,0
2017-02-21,0.0,0.3333333333333333,397.3,-0.1,55.5,-3.0,56.65999984741211,2127.719970703125,10.0,61.0873,57.7996,2285.64,-0.02475851828,0.0,0.0,-0.08617777075,0.09330864428,0.07337596429,1,1,0
2017-02-22,0.0,0.4,397.3,-0.1,55.5,-3.0,55.84000015258789,2106.300048828125,10.0,60.5038,57.6304,2286.78,0.1310689302,-0.02475851828,0.0,0.03417054932,0.08331604591,-0.1137625723,2,1,0
2017-02-23,0.0,0.4666666666666667,397.3,-0.1,55.5,-3.0,56.58000183105469,2106.300048828125,10.0,60.5038,57.6304,2286.78,0.02275552139,0.1310689302,-0.02475851828,0.2700950948,0.006791198935,-0.1340636427,3,1,0
2017-02-24,0.0,0.5333333333333333,397.3,-0.1,55.5,-3.0,55.9900016784668,2093.090087890625,10.0,0.0,57.6304,2286.78,0.0,0.02275552139,0.1310689302,0.08408639051,0.0,-0.1984834782,4,1,0
2017-02-25,0.0,0.6,397.3,-0.1,55.5,-3.0,55.9900016784668,2093.090087890625,10.0,0.0,57.6304,2286.78,0.05309350805,0.0,0.02275552139,0.0,0.0,0.0,5,1,1
2017-02-26,0.0,0.6666666666666666,397.3,-0.1,55.5,-3.0,55.9900016784668,2093.090087890625,10.0,0.0,57.6304,2286.78,0.0,0.05309350805,0.0,0.0,-0.03228224041,0.0,6,1,1
2017-02-27,0.0,0.7333333333333333,397.3,-0.1,55.5,-3.0,55.93000030517578,2056.4599609375,10.0,61.1606,57.7892,2340.04,0.0,0.0,0.05309350805,-0.02475851828,-0.04128929133,-0.1547027394,0,1,0
2017-02-28,0.0,0.8,397.3,-0.1,55.5,-3.0,55.59000015258789,2035.77001953125,10.0,61.3891,57.9931,2332.97,-0.1188621554,0.0,0.0,0.1310689302,0.1969437647,-0.02699994417,1,1,0
2017-03-01,0.0,0.0666666666666666,397.9,-1.5,56.6,-1.0,55.59999847412109,2059.8701171875,10.0,61.3898,58.2521,2338.69,-0.21112799,-0.1188621554,0.0,0.02275552139,0.4346808288,0.09330864428,2,1,0
2017-03-02,0.0,0.1333333333333333,397.9,-1.5,56.6,-1.0,55.08000183105469,2049.0,10.0,61.5661,58.5052,2334.69,-0.1976679565,-0.21112799,-0.1188621554,0.0,0.1835528844,0.08331604591,3,1,0
2017-03-03,0.0,0.2,397.9,-1.5,56.6,-1.0,55.900001525878906,2056.889892578125,10.0,61.8521,58.7459,2327.25,0.1627498101,-0.1976679565,-0.21112799,0.05309350805,0.0,0.006791198935,4,1,0
2017-03-04,0.0,0.2666666666666666,397.9,-1.5,56.6,-1.0,55.900001525878906,2056.889892578125,10.0,61.8521,58.7459,2327.25,0.06879243173,0.1627498101,-0.1976679565,0.0,0.0,0.0,5,1,1
2017-03-05,0.0,0.3333333333333333,397.9,-1.5,56.6,-1.0,55.900001525878906,2056.889892578125,10.0,61.8521,58.7459,2327.25,0.0,0.06879243173,0.1627498101,0.0,-0.1904698879,0.0,6,1,1
2017-03-06,0.0,0.4,397.9,-1.5,56.6,-1.0,56.0099983215332,2047.4200439453125,10.0,61.6949,58.1765,2309.12,0.0,0.0,0.06879243173,-0.1188621554,-0.08617777075,-0.03228224041,0,1,0
2017-03-07,0.0,0.4666666666666667,397.9,-1.5,56.6,-1.0,55.91999816894531,2024.8399658203125,10.0,61.5459,58.1428,2292.23,-0.08873854785,0.0,0.0,-0.21112799,0.03417054932,-0.04128929133,1,1,0
2017-03-08,0.0,0.5333333333333333,397.9,-1.5,56.6,-1.0,53.11000061035156,2024.8399658203125,10.0,61.5459,58.1428,2292.23,0.05194142233,-0.08873854785,0.0,-0.1976679565,0.2700950948,0.1969437647,2,1,0
2017-03-09,0.0,0.6,397.9,-1.5,56.6,-1.0,52.18999862670898,1974.239990234375,10.0,62.1641,59.0003,2278.48,0.0,0.05194142233,-0.08873854785,0.1627498101,0.08408639051,0.4346808288,3,1,0
2017-03-10,0.0,0.6666666666666666,397.9,-1.5,56.6,-1.0,51.369998931884766,1973.9599609375,10.0,62.6924,59.0875,2278.09,0.2981852651,0.0,0.05194142233,0.06879243173,0.0,0.1835528844,4,1,0
2017-03-11,0.0,0.7333333333333333,397.9,-1.5,56.6,-1.0,51.369998931884766,1973.9599609375,10.0,62.6924,59.0875,2278.09,0.116850722,0.2981852651,0.0,0.0,0.0,0.0,5,1,1
2017-03-12,0.0,0.8,397.9,-1.5,56.6,-1.0,51.369998931884766,1973.9599609375,10.0,62.6924,59.0875,2278.09,0.0,0.116850722,0.2981852651,0.0,-0.02475851828,0.0,6,1,1
2017-03-13,0.0,0.8666666666666667,397.9,-1.5,56.6,-1.0,51.34999847412109,2000.1400146484373,10.0,63.1317,59.0681,2296.22,0.0,0.0,0.116850722,-0.08873854785,0.1310689302,-0.1904698879,0,1,0
2017-03-14,0.0,0.9333333333333332,397.9,-1.5,56.6,-1.0,50.91999816894531,2001.25,10.0,62.7562,59.1642,2281.23,-0.1636513417,0.0,0.0,0.05194142233,0.02275552139,-0.08617777075,1,1,0
2017-03-15,0.0,1.0,397.9,-1.5,56.6,-1.0,51.810001373291016,1992.5899658203125,10.0,62.7733,59.056,2284.9,0.3583582715,-0.1636513417,0.0,0.0,0.0,0.03417054932,2,1,0
2017-03-16,0.0,0.0,397.9,-1.5,56.6,-1.0,51.7400016784668,2014.3699951171875,10.0,62.313,58.1171,2295.03,0.009018570473,0.3583582715,-0.1636513417,0.2981852651,0.05309350805,0.2700950948,3,1,0
2017-03-17,0.0,0.0666666666666666,397.9,-1.5,56.6,-1.0,51.7599983215332,2036.9599609375,10.0,62.2569,57.8232,2288.71,0.0417587134,0.009018570473,0.3583582715,0.116850722,0.0,0.08408639051,4,1,0
2017-03-18,0.0,0.1333333333333333,397.9,-1.5,56.6,-1.0,51.7599983215332,2036.9599609375,10.0,62.2569,57.8232,2288.71,0.05989479181,0.0417587134,0.009018570473,0.0,0.0,0.0,5,1,1
2017-03-19,0.0,0.2,397.9,-1.5,56.6,-1.0,51.7599983215332,2036.9599609375,10.0,62.2569,57.8232,2288.71,0.0,0.05989479181,0.0417587134,0.0,-0.1188621554,0.0,6,1,1
2017-03-20,0.0,0.2666666666666666,397.9,-1.5,56.6,-1.0,51.619998931884766,2042.719970703125,10.0,61.7478,57.4133,2270.87,0.0,0.0,0.05989479181,-0.1636513417,-0.21112799,-0.02475851828,0,1,0
2017-03-21,0.0,0.3333333333333333,397.9,-1.5,56.6,-1.0,50.959999084472656,2048.070068359375,10.0,61.6886,57.1711,2267.05,-0.1185276734,0.0,0.0,0.3583582715,-0.1976679565,0.1310689302,1,1,0
2017-03-22,0.0,0.4,397.9,-1.5,56.6,-1.0,50.63999938964844,2061.530029296875,10.0,62.3823,57.8213,2309.07,0.09107383522,-0.1185276734,0.0,0.009018570473,0.1627498101,0.02275552139,2,1,0
2017-03-23,0.0,0.4666666666666667,397.9,-1.5,56.6,-1.0,50.560001373291016,2051.0400390625,10.0,62.0716,57.5522,2307.87,0.0237532056,0.09107383522,-0.1185276734,0.0417587134,0.06879243173,0.0,3,1,0
2017-03-24,0.0,0.5333333333333333,397.9,-1.5,56.6,-1.0,50.79999923706055,2039.77001953125,10.0,61.8529,57.2437,2296.73,0.07933524802,0.0237532056,0.09107383522,0.05989479181,0.0,0.05309350805,4,1,0
2017-03-25,0.0,0.6,397.9,-1.5,56.6,-1.0,50.79999923706055,2039.77001953125,10.0,61.8529,57.2437,2296.73,-0.01727612416,0.07933524802,0.0237532056,0.0,0.0,0.0,5,1,1
2017-03-26,0.0,0.6666666666666666,397.9,-1.5,56.6,-1.0,50.79999923706055,2039.77001953125,10.0,61.8529,57.2437,2296.73,0.0,-0.01727612416,0.07933524802,0.0,-0.08873854785,0.0,6,1,1
2017-03-27,0.0,0.7333333333333333,397.9,-1.5,56.6,-1.0,50.75,2013.1600341796875,9.75,61.79,56.8843,2304.33,0.0,0.0,-0.01727612416,-0.1185276734,0.05194142233,-0.1188621554,0,1,0
2017-03-28,1.0,0.8,397.9,-1.5,56.6,-1.0,51.33000183105469,2032.5400390625,9.75,61.8631,56.9973,2294.86,1.34,0.0,0.0,0.09107383522,0.0,-0.21112799,1,1,0
2017-03-29,0.0,0.8666666666666667,397.9,-1.5,56.6,-1.0,52.41999816894531,2023.7099609375,9.75,61.4741,56.9416,2297.02,-1.244018454,1.34,0.0,0.0237532056,0.2981852651,-0.1976679565,2,1,0
2017-03-30,0.0,0.9333333333333332,397.9,-1.5,56.6,-1.0,52.959999084472656,2021.8800048828125,9.75,60.5082,56.2928,2267.37,0.3312714497,-1.244018454,1.34,0.07933524802,0.116850722,0.1627498101,3,1,0
2017-03-31,0.0,1.0,397.9,-1.5,56.6,-1.0,52.83000183105469,1995.9000244140625,9.75,59.8889,56.1438,2234.03,-0.0399102461,0.3312714497,-1.244018454,-0.01727612416,0.0,0.06879243173,4,1,0
2017-04-01,0.0,0.0666666666666666,400.9,-0.1,56.1,-1.0,52.83000183105469,1995.9000244140625,9.75,59.8889,56.1438,2234.03,-0.03282626209,-0.0399102461,0.3312714497,0.0,0.0,0.0,5,2,1
2017-04-02,0.0,0.1333333333333333,400.9,-0.1,56.1,-1.0,52.83000183105469,1995.9000244140625,9.75,59.8889,56.1438,2234.03,0.0,-0.03282626209,-0.0399102461,0.0,-0.1636513417,0.0,6,2,1
2017-04-03,0.0,0.2,400.9,-0.1,56.1,-1.0,52.72999954223633,2008.6099853515625,9.75,59.9876,56.2373,2249.39,0.0,0.0,-0.03282626209,1.34,0.3583582715,-0.08873854785,0,2,0
2017-04-04,0.0,0.2666666666666666,400.9,-0.1,56.1,-1.0,54.16999816894531,2025.68994140625,9.75,60.1865,56.4664,2288.6,-0.0582285469,0.0,0.0,-1.244018454,0.009018570473,0.05194142233,1,2,0
2017-04-05,0.0,0.3333333333333333,400.9,-0.1,56.1,-1.0,54.36000061035156,2056.320068359375,9.75,59.7246,55.9705,2250.78,-0.2099642474,-0.0582285469,0.0,0.3312714497,0.0417587134,0.0,2,2,0
2017-04-06,0.0,0.4,400.9,-0.1,56.1,-1.0,54.88999938964844,2054.68994140625,9.75,60.0595,56.3901,2274.91,0.0420700455,-0.2099642474,-0.0582285469,-0.0399102461,0.05989479181,0.2981852651,3,2,0
2017-04-07,0.0,0.4666666666666667,400.9,-0.1,56.1,-1.0,55.2400016784668,2020.22998046875,9.75,60.4874,56.8871,2313.7,0.2542742031,0.0420700455,-0.2099642474,-0.03282626209,0.0,0.116850722,4,2,0
2017-04-08,0.0,0.5333333333333333,400.9,-0.1,56.1,-1.0,55.2400016784668,2020.22998046875,9.75,60.4874,56.8871,2313.7,0.0347599482,0.2542742031,0.0420700455,0.0,0.0,0.0,5,2,1
2017-04-09,0.0,0.6,400.9,-0.1,56.1,-1.0,55.2400016784668,2020.22998046875,9.75,60.4874,56.8871,2313.7,0.0,0.0347599482,0.2542742031,0.0,-0.1185276734,0.0,6,2,1
2017-04-10,0.0,0.6666666666666666,400.9,-0.1,56.1,-1.0,55.97999954223633,1971.22998046875,9.75,60.6723,57.3041,2313.04,0.0,0.0,0.0347599482,-0.0582285469,0.09107383522,-0.1636513417,0,2,0
2017-04-11,0.0,0.7333333333333333,400.9,-0.1,56.1,-1.0,56.22999954223633,1977.949951171875,9.75,60.3386,56.9373,2299.38,0.0892811747,0.0,0.0,-0.2099642474,0.0237532056,0.3583582715,1,2,0
2017-04-12,0.0,0.8,400.9,-0.1,56.1,-1.0,55.86000061035156,1947.8800048828125,9.75,60.2805,56.8334,2321.61,0.1246343972,0.0892811747,0.0,0.0420700455,0.07933524802,0.009018570473,2,2,0
2017-04-13,0.0,0.8666666666666667,400.9,-0.1,56.1,-1.0,55.88999938964844,1944.699951171875,9.75,60.1855,56.5271,2340.43,0.0006010285949,0.1246343972,0.0892811747,0.2542742031,-0.01727612416,0.0417587134,3,2,0
2017-04-14,0.0,0.9333333333333332,400.9,-0.1,56.1,-1.0,55.88999938964844,1944.699951171875,9.75,0.0,56.1847,2324.19,0.1571475306,0.0006010285949,0.1246343972,0.0347599482,0.0,0.05989479181,4,2,0
2017-04-15,0.0,1.0,400.9,-0.1,56.1,-1.0,55.88999938964844,1944.699951171875,9.75,0.0,56.1847,2324.19,-0.01503769043,0.1571475306,0.0006010285949,0.0,0.0,0.0,5,2,1
2017-04-16,0.0,0.0,400.9,-0.1,56.1,-1.0,55.88999938964844,1944.699951171875,9.75,0.0,56.1847,2324.19,0.0,-0.01503769043,0.1571475306,0.0,1.34,0.0,6,2,1
2017-04-17,0.0,0.0666666666666666,400.9,-0.1,56.1,-1.0,55.36000061035156,1942.719970703125,9.75,0.0,56.141,2322.38,0.0,0.0,-0.01503769043,0.0892811747,-1.244018454,-0.1185276734,0,2,0
2017-04-18,0.0,0.1333333333333333,400.9,-0.1,56.1,-1.0,54.88999938964844,1920.2900390625,9.75,59.6904,56.0484,2312.71,-0.1484801434,0.0,0.0,0.1246343972,0.3312714497,0.09107383522,1,2,0
2017-04-19,0.0,0.2,400.9,-0.1,56.1,-1.0,52.93000030517578,1916.5,9.75,60.1967,56.1514,2315.48,-0.07066338221,-0.1484801434,0.0,0.0006010285949,-0.0399102461,0.0237532056,2,2,0
2017-04-20,0.0,0.2666666666666666,400.9,-0.1,56.1,-1.0,52.9900016784668,1932.1700439453125,9.75,60.5698,56.3235,2321.52,0.1100437517,-0.07066338221,-0.1484801434,0.1571475306,-0.03282626209,0.07933524802,3,2,0
2017-04-21,0.0,0.3333333333333333,400.9,-0.1,56.1,-1.0,51.959999084472656,1944.719970703125,9.75,60.2543,56.2416,2316.77,0.1246687287,0.1100437517,-0.07066338221,-0.01503769043,0.0,-0.01727612416,4,2,0
2017-04-22,0.0,0.4,400.9,-0.1,56.1,-1.0,51.959999084472656,1944.719970703125,9.75,60.2543,56.2416,2316.77,-0.08716249195,0.1246687287,0.1100437517,0.0,0.0,0.0,5,2,1
2017-04-23,0.0,0.4666666666666667,400.9,-0.1,56.1,-1.0,51.959999084472656,1944.719970703125,9.75,60.2543,56.2416,2316.77,0.0,-0.08716249195,0.1246687287,0.0,-0.0582285469,0.0,6,2,1
2017-04-24,0.0,0.5333333333333333,400.9,-0.1,56.1,-1.0,51.59999847412109,1979.5699462890625,9.75,60.7478,55.9399,2293.05,0.0,0.0,-0.08716249195,-0.1484801434,-0.2099642474,1.34,0,2,0
2017-04-25,0.0,0.6,400.9,-0.1,56.1,-1.0,52.09999847412109,1998.4100341796875,9.75,60.8736,55.9281,2281.14,-0.1304687509,0.0,0.0,-0.07066338221,0.0420700455,-1.244018454,1,2,0
2017-04-26,0.0,0.6666666666666666,400.9,-0.1,56.1,-1.0,51.81999969482422,2026.9200439453125,9.75,61.5152,56.4876,2290.2,-0.1876845809,-0.1304687509,0.0,0.1100437517,0.2542742031,0.3312714497,2,2,0
2017-04-27,0.0,0.7333333333333333,400.9,-0.1,56.1,-1.0,51.43999862670898,2011.6700439453125,9.75,62.0335,56.9154,2315.75,-0.05082421305,-0.1876845809,-0.1304687509,0.1246687287,0.0347599482,-0.0399102461,3,2,0
2017-04-28,1.0,0.8,400.9,-0.1,56.1,-1.0,51.72999954223633,2016.7099609375,9.75,62.083,56.8766,2318.58,0.0168028509,-0.05082421305,-0.1876845809,-0.08716249195,0.0,-0.03282626209,4,2,0
2017-04-29,0.0,0.8666666666666667,400.9,-0.1,56.1,-1.0,51.72999954223633,2016.7099609375,9.75,62.083,56.8766,2318.58,-0.4322620673,0.0168028509,-0.05082421305,0.0,0.0,0.0,5,2,1
2017-04-30,0.0,0.9333333333333332,400.9,-0.1,56.1,-1.0,51.72999954223633,2016.7099609375,9.75,62.083,56.8766,2318.58,0.0,-0.4322620673,0.0168028509,0.0,0.0892811747,0.0,6,2,1
2017-05-01,0.0,0.0666666666666666,405.7,0.3999999999999999,56.3,0.0,51.65999984741211,2016.7099609375,9.75,62.083,56.8766,2318.58,0.0,0.0,-0.4322620673,-0.1304687509,0.1246343972,-0.0582285469,0,2,0
2017-05-02,0.0,0.1333333333333333,405.7,0.3999999999999999,56.3,0.0,51.65999984741211,2026.8499755859373,9.25,62.1806,56.9773,2299.42,0.0,0.0,0.0,-0.1876845809,0.0006010285949,-0.2099642474,1,2,0
2017-05-03,0.0,0.2,405.7,0.3999999999999999,56.3,0.0,50.790000915527344,1993.6600341796875,9.25,62.342,57.157,2301.71,-0.1672854181,0.0,0.0,-0.05082421305,0.1571475306,0.0420700455,2,2,0
2017-05-04,0.0,0.2666666666666666,405.7,0.3999999999999999,56.3,0.0,48.380001068115234,1998.8699951171875,9.25,62.9646,57.702,2287.51,-0.07562813221,-0.1672854181,0.0,0.0168028509,-0.01503769043,0.2542742031,3,2,0
2017-05-05,0.0,0.3333333333333333,405.7,0.3999999999999999,56.3,0.0,49.09999847412109,2002.4100341796875,9.25,64.079,58.4244,2332.61,0.2787425476,-0.07562813221,-0.1672854181,-0.4322620673,0.0,0.0347599482,4,2,0
2017-05-06,0.0,0.4,405.7,0.3999999999999999,56.3,0.0,49.09999847412109,2002.4100341796875,9.25,64.079,58.4244,2332.61,0.2102671726,0.2787425476,-0.07562813221,0.0,0.0,0.0,5,2,1
2017-05-07,0.0,0.4666666666666667,405.7,0.3999999999999999,56.3,0.0,49.09999847412109,2002.4100341796875,9.25,64.079,58.4244,2332.61,0.0,0.2102671726,0.2787425476,0.0,-0.1484801434,0.0,6,2,1
2017-05-08,0.0,0.5333333333333333,405.7,0.3999999999999999,56.3,0.0,49.34000015258789,2002.4100341796875,9.25,64.079,58.4244,2332.61,0.0,0.0,0.2102671726,0.0,-0.07066338221,0.0892811747,0,2,0
2017-05-09,0.0,0.6,405.7,0.3999999999999999,56.3,0.0,48.72999954223633,2002.4100341796875,9.25,64.079,58.4244,2332.61,0.0,0.0,0.0,-0.1672854181,0.1100437517,0.1246343972,1,2,0
2017-05-10,0.0,0.6666666666666666,405.7,0.3999999999999999,56.3,0.0,50.220001220703125,2028.2099609375,9.25,63.1343,57.9657,2283.73,0.0,0.0,0.0,-0.07562813221,0.1246687287,0.0006010285949,2,2,0
