Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,USDRUB=X,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 4,Balance lag 5,Balance lag 6,Balance lag 7,Balance lag 8,Balance lag 9,Balance lag 10,Balance lag 11,Balance lag 12,Balance lag 13,Balance lag 14,Balance lag 15,Balance lag 16,Balance lag 17,Balance lag 18,Balance lag 19,Balance lag 20,Balance lag 21,Balance lag 22,Balance lag 23,Balance lag 24,Balance lag 25,Balance lag 26,Balance lag 27,Balance lag 28,Balance lag 29
2017-01-09,1.34,1.49,-0.1559036386,0.0,0.6,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,54.93999862670898,2211.25,59.56499862670898,10.0,63.0176,59.8495,2264.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10,1.068610321,1.194182455,-0.1255721339,0.0,0.6666666666666666,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,53.63999938964844,2237.489990234375,60.102500915527344,10.0,63.5227,59.9672,2280.67,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11,0.944429115,0.9366625183,0.00776659662,0.0,0.7333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.09999847412109,2218.610107421875,60.13999938964844,10.0,63.3733,60.143,2297.0,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12,1.67,0.8753789643,0.8003907709,0.0,0.8,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,56.0099983215332,2212.0,59.778099060058594,10.0,63.1847,59.3784,2308.2,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13,0.9559239897,0.9756451203,-0.01972113068,0.0,0.8666666666666667,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.45000076293945,2195.18994140625,59.432498931884766,10.0,63.1565,59.3602,2283.58,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-14,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.45000076293945,2195.18994140625,59.432498931884766,10.0,63.1565,59.3602,2283.58,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15,0.0,0.0,0.0,0.0,1.0,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.45000076293945,2195.18994140625,59.432498931884766,10.0,63.1565,59.3602,2283.58,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16,1.082341359,1.024344933,0.05799642613,0.0,0.0,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.45000076293945,2189.070068359375,59.637001037597656,10.0,63.1439,59.3602,2304.95,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,,
2017-01-17,0.8963335667,1.45,-0.5485185356,0.0,0.06666666666666667,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.470001220703125,2178.72998046875,59.78200149536133,10.0,63.2408,59.2569,2325.18,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,,
2017-01-18,0.7547589142,0.8795602299,-0.1248013156,0.0,0.13333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,53.91999816894531,2170.090087890625,59.33000183105469,10.0,63.2421,59.2012,2307.12,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,,
2017-01-19,0.9498771712,0.9552678729,-0.0053907017,0.0,0.2,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,54.15999984741211,2162.25,59.52320098876953,10.0,63.4713,59.6524,2296.25,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,,
2017-01-20,1.024186562,1.138086793,-0.113900231,0.0,0.26666666666666666,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.4900016784668,2159.9599609375,59.65999984741211,10.0,63.6012,59.676,2300.38,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,,
2017-01-21,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.4900016784668,2159.9599609375,59.65999984741211,10.0,63.6012,59.676,2300.38,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,,
2017-01-22,0.0,0.0,0.0,0.0,0.4,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.4900016784668,2159.9599609375,59.65999984741211,10.0,63.6012,59.676,2300.38,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,,
2017-01-23,1.110717764,1.220063788,-0.1093460242,0.0,0.4666666666666667,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.22999954223633,2146.090087890625,59.799800872802734,10.0,63.791,59.432,2322.0,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,,
2017-01-24,1.040475774,0.9670998101,0.07337596429,0.0,0.5333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.43999862670898,2174.590087890625,59.510101318359375,10.0,63.5884,59.2089,2309.96,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,,
2017-01-25,1.079964066,1.193726638,-0.1137625723,0.0,0.6,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.08000183105469,2176.0,59.13980102539063,10.0,63.5633,59.1957,2288.67,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,,
2017-01-26,0.9782956312,1.112359274,-0.1340636427,0.0,0.6666666666666666,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,56.2400016784668,2229.199951171875,59.56679916381836,10.0,64.1418,59.8843,2284.59,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,,
2017-01-27,1.19639589,1.4,-0.1984834782,0.0,0.7333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.52000045776367,2266.050048828125,60.27930068969727,10.0,64.2317,60.0907,2296.54,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,,
2017-01-28,0.0,0.0,0.0,0.0,0.8,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.52000045776367,2266.050048828125,60.27930068969727,10.0,64.2317,60.0907,2296.54,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,,
2017-01-29,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.52000045776367,2266.050048828125,60.27930068969727,10.0,64.2317,60.0907,2296.54,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,,
2017-01-30,1.303732447,1.46,-0.1547027394,0.0,0.9333333333333333,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.22999954223633,2234.139892578125,59.77750015258789,10.0,64.2533,60.0303,2301.46,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,,
2017-01-31,1.260401985,1.287401929,-0.02699994417,0.0,1.0,0.0,0.6,-0.09999999999999998,11.45,-0.6500000000000004,390.6,12.700000000000045,2.3,-0.30000000000000027,5.6,0.09999999999999964,3.1,1.1,3.3,2.0999999999999996,2.3,-1.1,0.98,-10.62,54.7,0.6000000000000014,58.4,1.6000000000000014,3.0,-4.0,55.70000076293945,2217.389892578125,59.718299865722656,10.0,64.2999,60.0484,2315.82,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,,
2017-02-01,0.9535028694,0.8601942251,0.09330864428,0.0,0.06666666666666667,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.65999984741211,2231.679931640625,60.15549850463867,10.0,65.0206,60.2421,2346.2,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,,
2017-02-02,0.9822268561,0.8989108102,0.08331604591,0.0,0.13333333333333333,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.560001373291016,2217.56005859375,60.091400146484375,10.0,64.6002,59.7856,2360.69,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,,
2017-02-03,0.9875557893,0.9807645904,0.006791198935,0.0,0.2,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.810001373291016,2226.610107421875,59.3661994934082,10.0,63.8069,59.3183,2313.26,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,,
2017-02-04,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.810001373291016,2226.610107421875,59.3661994934082,10.0,63.8069,59.3183,2313.26,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,,
2017-02-05,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.810001373291016,2226.610107421875,59.3661994934082,10.0,63.8069,59.3183,2313.26,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,,
2017-02-06,0.9111923489,0.9434745894,-0.03228224041,0.0,0.4,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.720001220703125,2210.510009765625,58.94609832763672,10.0,63.1428,58.7654,2306.41,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386,
2017-02-07,0.9119310503,0.9532203416,-0.04128929133,0.0,0.4666666666666667,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.04999923706055,2218.77001953125,58.90010070800781,10.0,63.2679,59.2583,2342.73,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339,-0.1559036386
2017-02-08,1.102422168,0.9054784032,0.1969437647,0.0,0.5333333333333333,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.119998931884766,2189.610107421875,59.44260025024414,10.0,63.3431,59.4282,2364.18,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662,-0.1255721339
2017-02-09,1.5,1.071716503,0.4346808288,0.0,0.6,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.630001068115234,2173.97998046875,59.173099517822266,10.0,63.019,58.9339,2356.4,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709,0.00776659662
2017-02-10,1.14770238,0.9641494958,0.1835528844,0.0,0.6666666666666666,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.70000076293945,2162.18994140625,58.96120071411133,10.0,62.5479,58.694,2319.04,0.4346808288,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068,0.8003907709
2017-02-11,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.70000076293945,2162.18994140625,58.96120071411133,10.0,62.5479,58.694,2319.04,0.1835528844,0.4346808288,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0,-0.01972113068
2017-02-12,0.0,0.0,0.0,0.0,0.8,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,56.70000076293945,2162.18994140625,58.96120071411133,10.0,62.5479,58.694,2319.04,0.0,0.1835528844,0.4346808288,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0,0.0
2017-02-13,1.102473734,1.292943622,-0.1904698879,0.0,0.8666666666666667,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.59000015258789,2161.489990234375,58.2223014831543,10.0,61.726,58.0093,2294.96,0.0,0.0,0.1835528844,0.4346808288,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613,0.0
2017-02-14,0.982352785,1.068530556,-0.08617777075,0.0,0.9333333333333333,0.0,0.2,-0.09999999999999998,10.17,0.07000000000000028,397.3,2.1000000000000227,2.7,1.8000000000000003,5.6,0.0,1.3,-0.9999999999999998,0.8,-1.0,2.6,-0.10000000000000009,1.6,0.6200000000000001,52.5,-1.2999999999999972,55.5,-0.5,2.0,-3.0,55.970001220703125,2141.5,57.92559814453125,10.0,61.1974,57.5701,2282.65,-0.1904698879,0.0,0.0,0.1835528844,0.4346808288,0.1969437647,-0.04128929133,-0.03228224041,0.0,0.0,0.006791198935,0.08331604591,0.09330864428,-0.02699994417,-0.1547027394,0.0,0.0,-0.1984834782,-0.1340636427,-0.1137625723,0.07337596429,-0.1093460242,0.0,0.0,-0.113900231,-0.0053907017,-0.1248013156,-0.5485185356,0.05799642613
